   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e+00   3.5728456e-02   3.5715316e-01   1.8577742e-01   4.6463852e-06  -8.0707462e-06   1.8051808e-08  -3.0902056e-06  -8.4644958e-06  -8.1601409e-06   5.9520097e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.2331629e-22  -4.2332157e-22  -4.2331295e-22  -1.3869053e-06   1.5169219e-07   6.8604721e-07
   2.0000000e+00   1.8198076e-01   2.3927192e-01   4.5187004e-02   1.5344657e-05  -7.1512944e-05   1.1216872e-08  -6.9666216e-06   2.4805765e-06   9.6808711e-07  -2.1468950e+01  -1.1680085e-11  -1.5781131e-11   1.6131674e-12  -1.1673597e-11  -1.5772365e-11   1.6122713e-12  -7.4653752e-06   5.6706715e-06   1.4386565e-06
   3.0000000e+00   9.0749448e-02  -6.8868409e-02   1.2028952e-01   5.4635060e-05  -5.2076356e-06  -2.5360778e-08  -6.0966881e-05  -1.6189549e-07  -1.9736131e-06   1.1290631e+01  -2.5284359e-11   2.1592581e-11  -2.2063233e-12  -2.5266066e-11   2.1576955e-11  -2.2047266e-12   5.7021497e-06   7.6610252e-06   9.7121884e-06
   4.0000000e+00  -2.9743181e-02   5.1855093e-02  -3.5397796e-02  -2.6952112e-05  -2.2839810e-05   2.0087943e-08   3.6048963e-05  -3.4804108e-07  -1.8003580e-06  -2.6372432e-01   2.1593574e-11  -4.4216462e-11   4.5204344e-12   2.1574225e-11  -4.4176919e-11   4.5163917e-12  -8.1445128e-06  -4.5521100e-06  -5.2569759e-06
   5.0000000e+00   3.5931820e-02  -2.7799682e-02   3.3024658e-02   4.2787155e-05  -3.1995133e-06  -1.5403052e-08  -5.0941079e-05   4.3550805e-07   1.5027117e-06  -1.1516844e+01  -5.5507291e-11   5.1628279e-11  -5.2792849e-12  -5.5448016e-11   5.1573234e-11  -5.2736563e-12   7.3215312e-06   8.7015897e-06   7.6178798e-06
   6.0000000e+00   4.9625253e-02  -2.6122152e-02   6.8592592e-02   1.2066737e-04  -2.7415342e-05  -1.6164932e-08  -1.3208722e-04  -2.0249809e-07   7.9221766e-07  -2.4927178e+00  -1.3258078e-10   8.8810510e-11  -9.0845165e-12  -1.3241649e-10   8.8700350e-11  -9.0732483e-12   1.0304661e-05   1.7483838e-05   2.1146817e-05
   7.0000000e+00   5.8537087e-02   1.7234386e-02   2.8385742e-02   7.6114019e-05  -1.5804650e-04   2.4236813e-08  -7.0716464e-05  -7.9121667e-07   2.1091537e-07  -2.3541710e+00  -2.4951982e-10  -5.2570003e-11   5.3789070e-12  -2.4916881e-10  -5.2497368e-11   5.3714715e-12  -4.7140726e-06   2.5080479e-05   1.0740756e-05
   8.0000000e+00   2.6274784e-02   1.6701683e-02   2.2430502e-02   6.5634658e-05  -1.0076824e-04   2.3640970e-08  -5.7862355e-05  -1.4022803e-07   2.3323034e-07   1.8861710e+00  -1.3930255e-10  -8.5583608e-11   8.7612378e-12  -1.3908339e-10  -8.5449808e-11   8.7475370e-12  -6.8610878e-06   1.2444666e-05   9.9182809e-06
   9.0000000e+00  -1.0990233e-02  -3.1680924e-02   6.2289876e-02   1.5698268e-04   1.3033465e-04  -4.6386530e-08  -1.7735259e-04  -2.4385508e-07  -3.7667405e-07   1.6115394e+00   7.8901848e-11   2.5419808e-10  -2.6001620e-11   7.8766853e-11   2.5375516e-10  -2.5956303e-11   1.8277217e-05  -2.1850761e-06   3.0567136e-05
   1.0000000e+01  -4.6042814e-02  -4.5210509e-02   6.0692906e-03  -9.2410603e-06   2.6804270e-04  -8.9757878e-08  -1.7413154e-05   1.3090954e-07   2.5274680e-08   2.0485044e-01   4.0186288e-10   3.8484223e-10  -3.9400167e-11   4.0110211e-10   3.8411453e-10  -3.9325640e-11   2.3719431e-05  -2.4546005e-05   3.2871600e-06
   1.1000000e+01   5.8379767e-03  -6.6119020e-02  -1.5663496e-03  -3.9715359e-05   1.7377630e-04  -7.5651382e-08  -3.1009884e-05  -5.6677724e-07  -1.1179346e-08   6.4434797e+00  -5.0345519e-10   1.0760496e-09  -1.1022325e-10  -5.0238070e-10   1.0738008e-09  -1.0999290e-10   6.3025686e-05   3.1173627e-05  -3.9416268e-06
   1.2000000e+01  -5.3698566e-03  -3.2923181e-02   1.0552793e-02   1.1609513e-05   1.1496847e-04  -4.7814867e-08  -4.7518317e-05  -8.7804769e-08  -3.3343742e-07   3.8460313e+00  -1.8422056e-10   6.0996151e-10  -6.2548846e-11  -1.8378676e-10   6.0858973e-10  -6.2408173e-11   3.1989346e-05   1.1605633e-05   4.1951700e-06
   1.3000000e+01   2.1187038e-02   1.3064802e-02   2.2909217e-02   7.7194542e-05  -9.6892352e-05   4.1345180e-08  -7.3207105e-05  -3.2373271e-08  -1.1455349e-08   5.7016544e-01  -3.0907620e-10  -9.7609533e-11   9.9784769e-12  -3.0834061e-10  -9.7391754e-11   9.9561860e-12  -3.4911522e-06   1.5329227e-05   1.2063456e-05
   1.4000000e+01  -2.7591292e-02  -1.7039333e-03   2.4902309e-02   7.7427207e-05   9.1683848e-05  -5.3886834e-08  -5.1130637e-05  -3.6251252e-07  -6.7158770e-08   4.2744088e+00   8.9567374e-10  -4.7427578e-10   4.8884215e-11   8.9335439e-10  -4.7300998e-10   4.8753801e-11  -2.3273212e-05  -3.8324225e-05   1.5578794e-05
   1.5000000e+01  -2.5969215e-02  -4.9783477e-02  -1.7624088e-02  -8.7669023e-05   2.1195691e-04  -9.3801071e-08   3.1008999e-05  -1.2410908e-07   3.8421011e-08   2.6873103e+00  -1.6574991e-10   1.2740833e-09  -1.3092954e-10  -1.6518966e-10   1.2706198e-09  -1.3057347e-10   5.0267531e-05   1.0640586e-05  -1.1825252e-05
   1.6000000e+01  -1.8746566e-02  -4.2245226e-04  -6.0749138e-02  -1.6832253e-04   3.9792429e-05  -2.6077196e-08   1.8272708e-04   1.4706978e-07   6.9300910e-08  -2.0860048e+00   5.2910324e-10  -2.9026740e-10   2.9932479e-11   5.2756092e-10  -2.8937835e-10   2.9840834e-11  -1.2899357e-05  -2.3169191e-05  -2.9484295e-05
   1.7000000e+01   8.5692587e-05  -2.7262083e-03   3.4649649e-02   9.5623501e-05   1.7488494e-05  -1.5493091e-08  -9.4348442e-05  -9.8530127e-08   1.7244658e-07  -2.5165211e+00   1.3179024e-10  -1.6241638e-11   1.7499541e-12   1.3139804e-10  -1.6179576e-11   1.7433216e-12  -1.0254831e-06  -2.4042508e-06   1.7488787e-05
   1.8000000e+01  -6.7657314e-03   1.0221137e-02   1.1948381e-04   1.7788201e-05  -1.0868476e-05  -2.0387494e-08   1.7871164e-05  -2.3013125e-07  -1.1302244e-07  -4.3519734e+00   8.1405382e-10  -9.1124074e-10   9.4078671e-11   8.1134160e-10  -9.0825320e-10   9.3770044e-11  -3.1498790e-05  -2.9240824e-05   2.9742186e-06
   1.9000000e+01  -3.3790308e-02  -5.0875459e-02  -3.5847454e-02  -1.3255397e-04   2.0425235e-04  -8.7878118e-08   6.6176692e-05   3.1351624e-10  -3.4714251e-08  -1.1923005e+00  -3.6717845e-10   2.0248205e-09  -2.0865928e-10  -3.6558790e-10   2.0180902e-09  -2.0796493e-10   5.8631467e-05   1.9510827e-05  -2.0028667e-05
   2.0000000e+01  -1.0144301e-03  -8.2666167e-03   3.5396192e-02   8.1733947e-05   2.7818161e-05  -1.8774294e-08  -8.9517164e-05  -3.3900575e-07   2.6113816e-08   2.8231082e+00  -1.3350052e-11   2.4058083e-10  -2.4746037e-11  -1.3244039e-11   2.3972816e-10  -2.4658266e-11   6.9753972e-06   3.4841314e-06   1.5212317e-05
   2.1000000e+01   4.6060533e-03  -5.5039219e-03   6.5326842e-03   4.9104229e-06   1.4981695e-06  -2.2698450e-07  -2.8978854e-05  -7.9745082e-08  -2.7353649e-08  -1.2168758e+00  -6.8834050e-10   6.9798958e-10  -7.2670544e-11  -6.8570766e-10   6.9532274e-10  -7.2392890e-11   2.1018651e-05   2.0878719e-05   8.7326524e-07
   2.2000000e+01   1.7013004e-02   2.1192394e-02   1.3019005e-02   4.8217986e-05  -8.2541236e-05  -3.3490896e-07  -2.1430613e-05  -2.5649474e-08   2.9418275e-08  -1.7810447e+00   3.6231628e-11  -9.8040158e-10   1.0274543e-10   3.5817858e-11  -9.7677195e-10   1.0236535e-10  -2.1740400e-05  -6.1756271e-06   6.6014735e-06
   2.3000000e+01   1.1311664e-02   6.9298526e-04  -2.1655318e-02  -6.0340029e-05  -3.2921294e-05   8.1536072e-07   2.8198924e-05  -2.3444978e-08   1.9408032e-07  -1.2647266e+00  -1.3252774e-09   9.6006131e-10  -1.0085774e-10  -1.3198625e-09   9.5594932e-10  -1.0042700e-10   2.8455302e-05   3.2482315e-05  -1.1515983e-05
   2.4000000e+01  -9.5082025e-03  -3.5287356e-03   1.4691983e-02   3.8629280e-05   3.5960527e-05  -7.0214934e-07  -1.8093545e-05   8.9483172e-08   1.5479244e-07  -5.5876333e-01   1.1079034e-09  -5.9355036e-10   6.2469918e-11   1.1033167e-09  -5.9079602e-10   6.2181200e-11  -1.8786380e-05  -2.3584455e-05   7.9363273e-06
   2.5000000e+01  -4.2331083e-02  -2.6136479e-02  -7.0121601e-04   5.5795997e-06   1.3878227e-04   1.1599943e-06   3.1601136e-05  -2.3159654e-07  -1.7833265e-07  -2.5194772e-01   3.0615005e-09  -9.8375149e-10   1.0299005e-10   3.0485641e-09  -9.7855258e-10   1.0244528e-10  -3.7578719e-05  -6.0574191e-05   6.6177650e-06
   2.6000000e+01  -1.7441735e-03   1.6509023e-02  -3.1113146e-02  -3.2199156e-05  -3.3508952e-05   4.5623973e-06   8.8268130e-05   1.6983220e-07  -8.3740669e-08  -6.4605490e-01   1.5655382e-09  -2.1221280e-09   2.2779818e-10   1.5579609e-09  -2.1124514e-09   2.2678083e-10  -4.6425227e-05  -4.3019866e-05  -4.9747865e-06
   2.7000000e+01   5.4066839e-02   5.1659521e-02   2.2530438e-02   7.8349236e-05  -1.8863531e-04  -2.2521430e-06  -3.9402218e-05   1.7616404e-08   3.7014700e-07  -6.7114366e-01  -1.5177147e-09  -2.1611276e-09   2.4010421e-10  -1.5120607e-09  -2.1524846e-09   2.3919242e-10  -2.2134193e-05   1.1562478e-05   4.8346342e-06
   2.8000000e+01  -2.6470872e-02  -2.3344865e-02   7.5784991e-03   6.1888354e-06   9.2720176e-05  -4.0940560e-07  -3.9878250e-06  -1.3415990e-07  -5.0360785e-08   2.0647972e+00   1.6850211e-09   2.4457552e-10  -3.0996336e-11   1.6776081e-09   2.4430349e-10  -3.0967360e-11  -7.7303586e-06  -2.1541358e-05   5.9929242e-06
   2.9000000e+01   3.4864728e-02   7.2480738e-04  -5.8277091e-03  -6.4952918e-05  -7.5390741e-05  -4.6708630e-06  -6.4518718e-05  -7.6553090e-08   2.2021790e-07  -4.0126171e+00  -6.6172697e-09   5.0743975e-09  -5.5492325e-10  -6.5838687e-09   5.0473382e-09  -5.5207198e-10   1.1568852e-04   1.2425744e-04  -2.0798026e-05
   3.0000000e+01   2.9738026e-03  -1.4197147e-02  -1.2153189e-02  -6.1671803e-05   7.0647168e-06  -1.6570752e-06  -2.1170968e-05  -7.3747384e-08  -1.1972485e-08  -1.6359634e+00  -3.2999971e-09   3.6686961e-09  -4.1127981e-10  -3.2821707e-09   3.6493663e-09  -4.0923984e-10   7.0067315e-05   6.5463453e-05  -1.3279207e-05
   3.1000000e+01   5.7811253e-03   2.0989043e-02  -3.0159763e-03   3.5198681e-05  -3.8783077e-05   3.3310275e-06   3.9664813e-05   5.0746871e-08  -2.1721694e-08   2.4758093e-01   2.3774897e-09  -3.6570869e-09   4.2333242e-10   2.3635722e-09  -3.6377762e-09   4.2127547e-10  -6.1173651e-05  -5.4206190e-05   7.1268262e-06
   3.2000000e+01  -4.8612759e-03  -1.0977791e-02  -7.3630484e-03  -3.3643844e-05   2.1958981e-05  -4.0915703e-07  -5.5481982e-06   1.1139248e-07   7.4864135e-08   8.2864518e-01  -1.1648639e-09   2.0994443e-09  -2.5128302e-10  -1.1576241e-09   2.0882241e-09  -2.5007218e-10   3.1860693e-05   2.6245620e-05  -5.6069536e-06
   3.3000000e+01  -4.1796706e-03   6.8632664e-03   4.3316640e-02   1.0077256e-04   1.5319731e-05  -3.0837739e-06  -3.2724407e-05   1.2378007e-07  -1.0427080e-07   3.7735013e-02   3.3374810e-09  -3.1798728e-09   3.7514182e-10   3.3179790e-09  -3.1610997e-09   3.7311404e-10  -5.8979670e-05  -5.0885248e-05   2.0258425e-05
   3.4000000e+01  -2.8427306e-03   1.0754249e-02   2.0676325e-03   3.8237374e-05  -5.7885376e-06   2.6286390e-06   3.2526059e-05  -9.6497329e-09  -5.2818726e-08   9.7434966e-01   3.1846441e-09  -3.6736347e-09   4.5138436e-10   3.1651134e-09  -3.6519517e-09   4.4900346e-10  -6.0362902e-05  -5.7297065e-05   1.0710507e-05
   3.5000000e+01   1.2312058e-02  -1.1134042e-02   2.6762387e-02  -8.5839453e-06  -4.5539409e-06  -7.6216151e-06  -9.1079792e-05  -1.5861804e-07   6.4172117e-08   7.2170526e-01  -5.1353214e-09   5.0336629e-09  -6.2196825e-10  -5.1035758e-09   5.0024035e-09  -6.1851601e-10   8.6297567e-05   9.0309555e-05  -1.0890435e-05
   3.6000000e+01  -1.9951210e-02   2.0062128e-04  -5.5191826e-03   3.4777990e-05   3.6961007e-05   4.8618883e-06   6.0285967e-05   8.5368718e-08  -6.3373113e-09   1.2546532e+00   6.0790992e-09  -4.5596762e-09   5.5797570e-10   6.0417688e-09  -4.5295175e-09   5.5464431e-10  -8.4363331e-05  -8.8917346e-05   1.8068640e-05
