   0.0000000e+00   5.0000000e-01   5.0000000e-01   5.0000000e-01   6.1733601e-04   6.1706676e-04   5.3849247e-07   6.1652850e-04   5.0000000e+01   5.0000000e+01   5.0000000e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-04   1.0000000e-04   1.0000000e-04
   1.0000000e+00   1.8570483e-01   1.8570482e-01   1.8570898e-01   6.1726014e-04   6.1691506e-04   6.8391235e-07   6.1645264e-04   1.8571108e+01   1.8571104e+01   3.5355815e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   9.9999851e-05   9.9999851e-05   9.9999851e-05
   2.0000000e+00   1.3618711e-01   1.3618676e-01   1.3628706e-01   6.1686595e-04   6.1613600e-04   9.3972946e-07   6.1605867e-04   1.3609482e+01   1.3609455e+01   2.8868245e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000001e-01   9.9999037e-05   9.9999037e-05   9.9999039e-05
   3.0000000e+00   1.1290897e-01   1.1290756e-01   1.1329412e-01   6.1586323e-04   6.1415545e-04   1.2393564e-06   6.1505658e-04   1.1252335e+01   1.1252312e+01   2.5001004e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000001e-01   9.9996949e-05   9.9996949e-05   9.9996964e-05
   4.0000000e+00   9.9007830e-02   9.9004345e-02   9.9913814e-02   6.1399564e-04   6.1046035e-04   1.5576589e-06   6.1319021e-04   9.8077439e+00   9.8077345e+00   2.2361991e+01   9.9999999e-02   9.9999999e-02   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000002e-01   9.9993028e-05   9.9993028e-05   9.9993103e-05
   5.0000000e+00   8.9821231e-02   8.9814455e-02   9.1494340e-02   6.1105046e-04   6.0461251e-04   1.8851955e-06   6.1024698e-04   8.8070821e+00   8.8070719e+00   2.0414067e+01   9.9999998e-02   9.9999998e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000002e-01   9.9986770e-05   9.9986769e-05   9.9987038e-05
   6.0000000e+00   8.3454580e-02   8.3443254e-02   8.6116615e-02   6.0688196e-04   5.9628962e-04   2.2178439e-06   6.0608129e-04   8.0615268e+00   8.0615181e+00   1.8900248e+01   9.9999995e-02   9.9999995e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000002e-01   9.9977751e-05   9.9977749e-05   9.9978505e-05
   7.0000000e+00   7.8945514e-02   7.8928460e-02   8.2763772e-02   6.0143195e-04   5.8532243e-04   2.5535554e-06   6.0063494e-04   7.4784865e+00   7.4784758e+00   1.7680098e+01   9.9999990e-02   9.9999990e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000003e-01   9.9965651e-05   9.9965646e-05   9.9967443e-05
   8.0000000e+00   7.5719376e-02   7.5695611e-02   8.0788435e-02   5.9474078e-04   5.7171736e-04   2.8912716e-06   5.9394828e-04   7.0064564e+00   7.0064473e+00   1.6669530e+01   9.9999981e-02   9.9999981e-02   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000003e-01   9.9950263e-05   9.9950252e-05   9.9954004e-05
   9.0000000e+00   7.3390440e-02   7.3359331e-02   7.9728899e-02   5.8694429e-04   5.5565651e-04   3.2302837e-06   5.8615703e-04   6.6142597e+00   6.6142530e+00   1.5814718e+01   9.9999966e-02   9.9999966e-02   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000003e-01   9.9931482e-05   9.9931463e-05   9.9938545e-05
