   0.0000000e+00   5.0000000e-01   5.0000000e-01   5.0000000e-01   6.1733601e-04   6.1706676e-04   5.3849247e-07   6.1652850e-04   5.0000000e+01   5.0000000e+01   5.0000000e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-04   1.0000000e-04   1.0000000e-04
   1.0000000e+00   1.8569810e-01   1.8569808e-01   1.8570224e-01   6.1725704e-04   6.1691196e-04   6.8391648e-07   6.1644955e-04   1.8570435e+01   1.8570431e+01   3.5355461e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   9.9999851e-05   9.9999851e-05   9.9999851e-05
   2.0000000e+00   1.3618320e-01   1.3618286e-01   1.3628318e-01   6.1685973e-04   6.1612968e-04   9.3973082e-07   6.1605245e-04   1.3609100e+01   1.3609061e+01   2.8867836e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000001e-01   9.9999037e-05   9.9999037e-05   9.9999039e-05
   3.0000000e+00   1.1290598e-01   1.1290457e-01   1.1329122e-01   6.1585382e-04   6.1414576e-04   1.2393275e-06   6.1504718e-04   1.1252085e+01   1.1252073e+01   2.5000572e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000001e-01   9.9996949e-05   9.9996949e-05   9.9996964e-05
   4.0000000e+00   9.9005282e-02   9.9001798e-02   9.9911476e-02   6.1398299e-04   6.1044706e-04   1.5576393e-06   6.1317760e-04   9.8075012e+00   9.8074923e+00   2.2361542e+01   9.9999999e-02   9.9999999e-02   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000002e-01   9.9993028e-05   9.9993028e-05   9.9993103e-05
   5.0000000e+00   8.9818955e-02   8.9812181e-02   9.1492444e-02   6.1103451e-04   6.0459539e-04   1.8851885e-06   6.1023111e-04   8.8068411e+00   8.8068329e+00   2.0413602e+01   9.9999998e-02   9.9999998e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000002e-01   9.9986770e-05   9.9986769e-05   9.9987037e-05
   6.0000000e+00   8.3452471e-02   8.3441152e-02   8.6115119e-02   6.0686274e-04   5.9626847e-04   2.2178064e-06   6.0606217e-04   8.0613209e+00   8.0613160e+00   1.8899770e+01   9.9999995e-02   9.9999995e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000002e-01   9.9977751e-05   9.9977749e-05   9.9978505e-05
   7.0000000e+00   7.8943481e-02   7.8926474e-02   8.2762635e-02   6.0140950e-04   5.8529715e-04   2.5535593e-06   6.0061275e-04   7.4782842e+00   7.4782793e+00   1.7679605e+01   9.9999990e-02   9.9999990e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000003e-01   9.9965651e-05   9.9965646e-05   9.9967443e-05
   8.0000000e+00   7.5717366e-02   7.5693736e-02   8.0787655e-02   5.9471521e-04   5.7168787e-04   2.8912561e-06   5.9392324e-04   7.0062640e+00   7.0062571e+00   1.6669023e+01   9.9999981e-02   9.9999981e-02   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000003e-01   9.9950262e-05   9.9950252e-05   9.9954005e-05
   9.0000000e+00   7.3388360e-02   7.3357442e-02   7.9728370e-02   5.8691584e-04   5.5562291e-04   3.2302560e-06   5.8612951e-04   6.6140599e+00   6.6140537e+00   1.5814197e+01   9.9999966e-02   9.9999966e-02   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000003e-01   9.9931482e-05   9.9931463e-05   9.9938547e-05
