   0.0000000e+00   5.0000000e-01   5.0000000e-01   5.0000000e-01   6.1733601e-04   6.1706676e-04   5.3849247e-07   6.1652850e-04   5.0000000e+01   5.0000000e+01   5.0000000e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-04   1.0000000e-04   1.0000000e-04
   1.0000000e+00   1.8569810e-01   1.8569808e-01   1.8570224e-01   6.1725704e-04   6.1691194e-04   6.8391368e-07   6.1644954e-04   1.8570435e+01   1.8570431e+01   3.5355461e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000000e-01   9.9999851e-05   9.9999851e-05   9.9999851e-05
   2.0000000e+00   1.3618322e-01   1.3618287e-01   1.3628319e-01   6.1685969e-04   6.1612961e-04   9.3971887e-07   6.1605241e-04   1.3609208e+01   1.3609169e+01   2.8867836e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000001e-01   9.9999037e-05   9.9999037e-05   9.9999039e-05
   3.0000000e+00   1.1290602e-01   1.1290461e-01   1.1329128e-01   6.1585370e-04   6.1414554e-04   1.2392947e-06   6.1504705e-04   1.1252138e+01   1.1252113e+01   2.5000572e+01   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000001e-01   9.9996949e-05   9.9996949e-05   9.9996964e-05
   4.0000000e+00   9.9005374e-02   9.9001888e-02   9.9911624e-02   6.1398271e-04   6.1044654e-04   1.5576101e-06   6.1317728e-04   9.8075301e+00   9.8075138e+00   2.2361542e+01   9.9999999e-02   9.9999999e-02   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000002e-01   9.9993028e-05   9.9993028e-05   9.9993103e-05
   5.0000000e+00   8.9819128e-02   8.9812370e-02   9.1492719e-02   6.1103393e-04   6.0459439e-04   1.8851555e-06   6.1023050e-04   8.8068821e+00   8.8068667e+00   2.0413602e+01   9.9999998e-02   9.9999998e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000002e-01   9.9986770e-05   9.9986769e-05   9.9987037e-05
   6.0000000e+00   8.3452732e-02   8.3441451e-02   8.6115528e-02   6.0686174e-04   5.9626684e-04   2.2178130e-06   6.0606118e-04   8.0613416e+00   8.0613308e+00   1.8899770e+01   9.9999995e-02   9.9999995e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000002e-01   9.9977751e-05   9.9977749e-05   9.9978505e-05
   7.0000000e+00   7.8943867e-02   7.8926900e-02   8.2763169e-02   6.0140798e-04   5.8529475e-04   2.5535307e-06   6.0061121e-04   7.4782754e+00   7.4782661e+00   1.7679605e+01   9.9999990e-02   9.9999990e-02   1.0000000e-01   1.0000002e-01   1.0000002e-01   1.0000003e-01   9.9965651e-05   9.9965646e-05   9.9967443e-05
   8.0000000e+00   7.5717920e-02   7.5694275e-02   8.0788262e-02   5.9471310e-04   5.7168467e-04   2.8911845e-06   5.9392096e-04   7.0062557e+00   7.0062471e+00   1.6669023e+01   9.9999981e-02   9.9999981e-02   1.0000000e-01   1.0000001e-01   1.0000001e-01   1.0000003e-01   9.9950263e-05   9.9950252e-05   9.9954006e-05
   9.0000000e+00   7.3389117e-02   7.3358198e-02   7.9729046e-02   5.8691295e-04   5.5561888e-04   3.2301739e-06   5.8612626e-04   6.6140432e+00   6.6140361e+00   1.5814197e+01   9.9999966e-02   9.9999966e-02   1.0000000e-01   1.0000000e-01   1.0000000e-01   1.0000003e-01   9.9931483e-05   9.9931463e-05   9.9938548e-05
   1.0000000e+01   7.1679752e-02   7.1641116e-02   7.9241281e-02   5.7822152e-04   5.3743121e-04   3.5700847e-06   5.7744082e-04   6.2815064e+00   6.2815014e+00   1.5078862e+01   9.9999944e-02   9.9999944e-02   9.9999999e-02   9.9999982e-02   9.9999983e-02   1.0000004e-01   9.9909288e-05   9.9909255e-05   9.9921575e-05
   1.1000000e+01   7.0384809e-02   7.0338360e-02   7.9070383e-02   5.6890224e-04   5.1756322e-04   3.9106202e-06   5.6812772e-04   5.9949704e+00   5.9949671e+00   1.4437573e+01   9.9999912e-02   9.9999913e-02   9.9999999e-02   9.9999955e-02   9.9999956e-02   1.0000004e-01   9.9883701e-05   9.9883649e-05   9.9903669e-05
   1.2000000e+01   6.9354189e-02   6.9300252e-02   7.9035338e-02   5.5923496e-04   4.9651113e-04   4.2516471e-06   5.5846688e-04   5.7447753e+00   5.7447732e+00   1.3871877e+01   9.9999868e-02   9.9999870e-02   9.9999999e-02   9.9999915e-02   9.9999917e-02   1.0000004e-01   9.9854750e-05   9.9854672e-05   9.9885417e-05
   1.3000000e+01   6.8481333e-02   6.8420352e-02   7.9015236e-02   5.4948653e-04   4.7477435e-04   4.5930160e-06   5.4872494e-04   5.5238923e+00   5.5238908e+00   1.3368026e+01   9.9999810e-02   9.9999813e-02   9.9999998e-02   9.9999861e-02   9.9999864e-02   1.0000005e-01   9.9822442e-05   9.9822332e-05   9.9867344e-05
